urls
https://www.artic.edu/artworks/109819/lozenge-composition-with-yellow-black-blue-red-and-gray
https://www.artic.edu/artworks/4575/judith
https://www.artic.edu/artworks/105466/the-battle-between-the-gods-and-the-giants
https://www.artic.edu/artworks/146953/two-cows-and-a-young-bull-beside-a-fence-in-a-meadow
https://www.artic.edu/artworks/81/lame-beggar-asking-for-alms-from-t-is-al-verwart-gaern-it-s-already-confusing
https://www.artic.edu/artworks/66/a-young-man-caressing-the-young-hostess
https://www.artic.edu/artworks/58/portrait-of-a-sixty-year-old-woman-from-recueil-d-estampes-d-apres-les-plus-celebres-tableaux-de-la-galerie-royale-de-dresde
https://www.artic.edu/artworks/40/andromeda
https://www.artic.edu/artworks/33/the-marriage-of-the-virgin
https://www.artic.edu/artworks/144467/farm-near-duivendrecht
https://www.artic.edu/artworks/66042/trompe-l-oeil-still-life-with-a-flower-garland-and-a-curtain
https://www.artic.edu/artworks/65821/composition-no-1-gray-red
https://www.artic.edu/artworks/110673/mater-dolorosa-sorrowing-virgin
https://www.artic.edu/artworks/864/portrait-of-a-man-with-a-pink
https://www.artic.edu/artworks/21682/still-life
https://www.artic.edu/artworks/22857/the-garden-of-paradise
https://www.artic.edu/artworks/5716/the-quick-and-the-dead
https://www.artic.edu/artworks/181616/self-portrait-etching-at-a-window
https://www.artic.edu/artworks/80538/a-lady-reading-saint-mary-magdalene
https://www.artic.edu/artworks/52733/weeping-tree
https://www.artic.edu/artworks/512/the-music-lesson
https://www.artic.edu/artworks/59774/weeping-woman
https://www.artic.edu/artworks/21937/adoration-of-the-magi
https://www.artic.edu/artworks/65847/a-family-meal
https://www.artic.edu/artworks/100345/the-adoration-of-the-christ-child
https://www.artic.edu/artworks/16261/lamentation-over-the-body-of-christ
https://www.artic.edu/artworks/16295/virgin-and-child
https://www.artic.edu/artworks/31640/tetards-pollards
https://www.artic.edu/artworks/495/coast-scene
https://www.artic.edu/artworks/111618/the-battle-of-zama
https://www.artic.edu/artworks/65479/cottages-with-a-woman-working-in-the-middle-ground
https://www.artic.edu/artworks/9402/woman-milking-a-cow-plate-3-from-four-landscapes
https://www.artic.edu/artworks/7745/aether-plate-six-from-demogorgon-and-the-deities
https://www.artic.edu/artworks/186382/brilliant-gloom
https://www.artic.edu/artworks/64962/counter-composition-viii
https://www.artic.edu/artworks/111456/virgin-and-child
https://www.artic.edu/artworks/87327/cypresses
https://www.artic.edu/artworks/150802/the-carrot-puller
https://www.artic.edu/artworks/102164/the-dragon-devouring-the-companions-of-cadmus
https://www.artic.edu/artworks/110527/landscape-with-tournament-and-hunters
https://www.artic.edu/artworks/16343/fishing-boats-in-a-calm
https://www.artic.edu/artworks/111609/emperor-heraclius-denied-entry-into-jerusalem
https://www.artic.edu/artworks/30901/the-denial-of-saint-peter
https://www.artic.edu/artworks/79777/saint-anthony-of-padua
https://www.artic.edu/artworks/9505/two-studies-of-a-roma-woman-and-a-roma-boy-in-a-large-hat
https://www.artic.edu/artworks/180805/dubrovnik-croatia-july-16-1996-from-beach-portraits
https://www.artic.edu/artworks/16370/fishing-boats-off-an-estuary
https://www.artic.edu/artworks/19322/christ-washing-the-disciples-feet
https://www.artic.edu/artworks/180803/dubrovnik-croatia-july-13-1996-from-beach-portraits
https://www.artic.edu/artworks/28634/church-facade
https://www.artic.edu/artworks/133605/landscape-at-arles
https://www.artic.edu/artworks/199409/film-die-serie-monografieen-over-filmkunst
https://www.artic.edu/artworks/158455/hilton-head-island-s-c-usa-june-22-1992-from-beach-portraits
https://www.artic.edu/artworks/40599/portrait-of-a-seated-woman
https://www.artic.edu/artworks/105887/portrait-of-a-young-woman
https://www.artic.edu/artworks/6135/hercules-killing-cacus
https://www.artic.edu/artworks/10229/construction-work
https://www.artic.edu/artworks/75974/portrait-of-a-court-lady
https://www.artic.edu/artworks/156194/the-phoenix-or-the-statue-overthrown
https://www.artic.edu/artworks/80540/portrait-of-don-juan-of-austria
https://www.artic.edu/artworks/88393/portrait-of-dr-gachet
https://www.artic.edu/artworks/3015/sailboats-on-sea
https://www.artic.edu/artworks/180795/coney-island-n-y-u-s-a-june-20-1993-from-beach-portraits
https://www.artic.edu/artworks/111441/the-adoration-of-the-magi
https://www.artic.edu/artworks/155921/the-monk-in-the-cornfield
https://www.artic.edu/artworks/15543/amsterdam-winter
https://www.artic.edu/artworks/4933/boar-hunt
https://www.artic.edu/artworks/198905/still-life-with-ostrich-egg-cup-and-the-whitfield-heirlooms
https://www.artic.edu/artworks/180799/brighton-england-august-21-1992-from-beach-portraits
https://www.artic.edu/artworks/111427/democritus-the-laughing-philosopher
https://www.artic.edu/artworks/8730/demogorgon-in-the-cave-of-eternity-plate-one-from-demogorgon-and-the-deities
https://www.artic.edu/artworks/111608/emperor-heraclius-slays-the-king-of-persia
https://www.artic.edu/artworks/7481/little-girl-cutting-an-apple-in-kitchen
https://www.artic.edu/artworks/180809/hel-poland-august-12-1998-from-beach-portraits
https://www.artic.edu/artworks/7415/christ-on-the-road-to-emmaus
