urls
https://www.artic.edu/artworks/59847/cupid-chastised
https://www.artic.edu/artworks/30839/the-philosopher-s-conquest
https://www.artic.edu/artworks/73413/bust-of-a-youth-saint-john-the-baptist
https://www.artic.edu/artworks/23972/virgin-and-child-with-the-young-saint-john-the-baptist
https://www.artic.edu/artworks/184371/the-nativity
https://www.artic.edu/artworks/16488/armida-encounters-the-sleeping-rinaldo
https://www.artic.edu/artworks/16169/the-beheading-of-saint-john-the-baptist
https://www.artic.edu/artworks/27987/jacques-and-berthe-lipchitz
https://www.artic.edu/artworks/11434/salome-with-the-head-of-saint-john-the-baptist
https://www.artic.edu/artworks/105073/the-creation-of-adam
https://www.artic.edu/artworks/102591/bust-of-paris
https://www.artic.edu/artworks/44741/the-annunciation
https://www.artic.edu/artworks/4081/gian-lodovico-madruzzo
https://www.artic.edu/artworks/16231/processional-cross-with-saint-mary-magdalene-and-a-blessed-hermit
https://www.artic.edu/artworks/23333/pastoral-scene
https://www.artic.edu/artworks/25853/wine-cistern
https://www.artic.edu/artworks/111610/the-garden-of-palazzo-contarini-dal-zaffo
https://www.artic.edu/artworks/16/the-fall-of-the-giants
https://www.artic.edu/artworks/199854/shaffron
https://www.artic.edu/artworks/19/view-of-ponte-lugano-on-the-anio-from-views-of-rome
https://www.artic.edu/artworks/22/villa-pamphili-outside-porta-s-pancrazio-from-views-of-rome
https://www.artic.edu/artworks/86/two-warriors-one-seated-asleep-on-a-foreground-rock-from-figurine-series
https://www.artic.edu/artworks/87/a-warrior-sits-on-a-block-and-gestures-two-figure-are-behind-him-from-figurine-series
https://www.artic.edu/artworks/34/joseph-sold-by-his-brothers
https://www.artic.edu/artworks/89/rest-on-the-flight-into-egypt
https://www.artic.edu/artworks/23/the-arch-of-septimus-severus
https://www.artic.edu/artworks/44/the-prophet-amos
https://www.artic.edu/artworks/46/portrait-bust-of-a-woman-with-a-large-collar-from-perfect-school-to-learn-how-to-draw-the-entire-human-body-english-translation
https://www.artic.edu/artworks/30/the-battle-around-the-shield-and-lance
https://www.artic.edu/artworks/68/saint-john-the-evangelist
https://www.artic.edu/artworks/91/saint-william-of-maleval
https://www.artic.edu/artworks/10927/saint-benedict-presenting-his-rule-to-benedictine-and-cistercian-monks-in-a-historiated-initial-o-from-a-choirbook
https://www.artic.edu/artworks/155/mastoid-drinking-cup
