failed_urls
https://www.artic.edu/artworks/159267/hitachi-tower-and-caltex-house-presentation-drawings
https://www.artic.edu/artworks/240506/parliament-of-world-s-religions
https://www.artic.edu/artworks/12989/dish-with-dragons
https://www.artic.edu/artworks/60925/woman-s-robe
https://www.artic.edu/artworks/68798/man-s-jifu-semiformal-court-robe
https://www.artic.edu/artworks/60925/woman-s-robe
https://www.artic.edu/artworks/183457/panel
https://www.artic.edu/artworks/241339/hyatt-regency-hotel-presentation-drawings
https://www.artic.edu/artworks/132621/ladies-flowers-and-rocks
https://www.artic.edu/artworks/132924/grapevines-and-leaves-%E8%91%A1%E8%90%84%E7%AB%B9%E6%9F%84%E5%9B%A2%E6%89%87
https://www.artic.edu/artworks/180745/rider
